id	citations	year
1491248609	0	2015
1594624362	2	1990
2027587840	0	1961
2171836277	0	2007
1999372341	1	1976
2030357455	16	1983
2246134274	0	2013
2112859976	2	2006
2120802413	0	2009
2171258809	13	2014
2080629405	0	2009
2242109198	0	2009
2139206678	0	1998
2207857775	0	2011
2184694276	0	2014
1537916902	0	2011
2153913206	43	2008
2054502422	0	1999
2156649245	0	2006
1189842182	0	2010
148846427	0	1969
2032534580	2	1931
1954763989	25	2010
2147049030	41	2005
143809016	0	1897
2061977365	7	2001
2072385361	4	2009
1996170622	19	2012
118534397	0	1985
2147378418	10	2012
2035679565	8	2006
114167014	1	2011
1963986219	2	2004
1924960947	0	2005
1140838712	0	2003
1555339193	6	1995
1553966394	4	1922
1976109879	5	2005
2194898595	0	2015
2060763949	8	2003
2183274511	0	2014
2025573729	0	2008
1999106266	0	2008
2240726463	0	2006
155424008	0	2005
2026497755	0	1997
118497935	0	1997
1168776193	0	2002
2155098227	3	2011
2150112187	68	1986
2019399122	4	1998
1985204060	0	1968
2095622402	0	2008
2037935009	6	1964
1507109742	0	2012
1580372528	2	2010
1818277111	0	2009
1600495333	10	2007
1994240741	7	1941
2225969668	22	2012
2072174034	6	1995
2012172974	0	1925
2138294513	10	2000
2051165042	1	2013
2137665800	1	1991
1541362645	3	2013
2080968386	6	1986
2036932567	5	2001
185677923	0	1992
11952250	5	1985
2028632922	3	2012
130481010	0	2013
2164003568	19	2011
1575743837	0	2010
1983489229	0	1975
2044690677	205	2002
2073865731	108	2001
1972078027	0	1955
1863601641	26	2002
134744083	4	1999
2083221309	51	1983
2136686988	20	2011
1585450308	20	2003
2118553881	40	2012
2220284345	0	2011
1565371969	0	2005
1551180538	0	2005
1544719151	0	2003
172223698	0	2015
1986029906	15	1983
2098213768	0	2012
1488831405	2	2013
1976253686	5	2012
2079617605	19	2004
13397887	0	2001
169398397	1	1946
2176613373	0	2012
2240318642	0	2014
2020217013	15	2014
1969423469	0	1897
2197459935	0	1985
2033203244	9	1995
2150081591	5	2014
1676860196	6	2000
1986763307	10	2014
2062016801	42	2005
192241634	0	2014
2056389889	1	2006
2095221315	0	2003
2135875140	0	2011
2030768863	291	2005
1964556129	31	1998
1506128922	0	2006
2069200663	0	2002
2045515300	0	1945
210965807	0	1991
1269797208	0	2001
2145250757	3	1992
2057450093	20	2014
1972292750	7	2014
1972526151	0	2004
2043625348	8	2015
2045070018	7	2015
2087105209	30	1995
1541068680	9	2004
2170292072	17	2014
1997666951	11	2013
1966709829	144	2006
2117265397	120	2009
2106240730	0	2011
2016604808	3	1970
2040880047	99	1994
1202768084	2	2015
2112253552	3	2011
2072250841	4	1971
1481827214	16	1989
1149229657	0	1997
2244812089	1	1998
1586453718	15	1982
2037626843	24	2009
2027936352	1	1995
1003695608	0	2006
1023453555	0	1975
1995335600	0	1988
2037039642	11	2002
177526932	0	2007
1560913357	3	1986
132884267	1	2010
1514933	0	2010
1995416936	108	2004
2087680519	1	1991
198279101	0	2013
146160175	0	2013
2029980519	3	1933
2064105299	0	1987
2081690895	0	2004
2086647158	4	1988
1509477813	2	1997
2016500425	0	2015
2201824427	0	2015
2123858451	34	1969
2060628991	475	2002
1977417563	0	2010
2167924982	0	2014
1517281052	0	2009
2092432389	0	2007
2235495639	0	2016
2115608378	0	1993
2122860121	119	2002
2183346952	0	2006
2037246384	0	2006
2240341314	0	2009
2123132166	2	2008
2244051882	4	2002
142191732	0	1986
108894264	0	2011
2085362515	55	2012
2053786584	41	1964
1972344225	11	2008
1621083970	0	1977
2013427094	0	2011
2034443854	3	1883
1552323633	1	1920
1508307306	0	1986
1985740658	0	2006
2153982698	0	2008
2007354423	1	2011
1979103060	11	1991
2032810044	31	1985
2102386552	24	2003
1974545043	6	2000
2012690174	43	1997
127101191	0	2004
2048443534	0	1972
2088023086	12	1987
1001963226	0	2002
2004458502	41	2000
2093319970	1	2014
1593641705	0	2009
2152593661	1	1979
2055193463	1	2011
1020053117	0	2013
1560317870	9	1985
2096280713	8	2009
1528956689	2	1999
168119674	0	2011
2125613903	8	2009
2121713450	2	2002
17865167	0	1996
2138170189	58	2007
2086007966	250	2001
2024852976	16	1983
2148136076	3	2015
2060789057	46	2006
2018035381	14	1994
2184124909	0	2007
1974766762	1	1938
2004364381	8	2008
1593030911	0	1979
2012636125	1	2013
2162630050	250	1998
1619195484	0	1987
2185572766	0	2013
1997200106	55	1970
1860371556	0	2010
1942693809	13	2014
2026332695	0	2011
2023559762	2	1974
2210679860	10	2005
1968169538	0	2012
188687758	20	1984
14871533	0	2007
2044698477	36	2007
1689966073	0	2003
2218486241	0	1930
2059079408	0	2014
2213699252	0	2011
2131191080	209	2003
1533223476	17	1976
2148707387	82	2009
1680390448	0	2000
1555283651	1	2006
2026746964	5	1989
1509869742	42	1972
2036623031	0	1944
2015514944	1	1997
2067295226	186	2005
2001676883	3	2012
179097289	1	1999
2089045737	6	2005
2154291632	0	2005
1620430042	0	2006
180860354	14	2001
17492227	0	2013
2014657334	12	2006
2075124989	0	1999
1182488130	0	2000
2002692443	15	2000
1976955217	30	2013
1965518097	10	2012
2048882393	7	2013
2229661318	0	2011
1676150484	291	1959
1978690954	0	2006
1721814606	0	2015
2110992252	0	1975
2082831602	199	1983
2046590779	22	1993
1556563535	0	1994
2240070030	0	2015
1623024756	6	1984
2242539163	1	1994
206145579	0	1986
2067772886	14	2005
2032495395	10	2003
128513476	0	2007
2041539053	1	2007
2087344047	14	2003
2078146632	52	2009
1012642661	0	2009
1533617028	0	2012
2078134115	0	2006
1983004899	6	2013
2062278388	4	2009
2103531816	88	1998
1967715393	11	2012
2228336927	2	1963
1997055786	25	2000
2058511715	0	2009
1782934041	0	2000
1963452918	0	2002
2149050997	14	2015
2146257663	8	2013
1992918645	1	2014
2054805896	50	1998
2001778330	43	1967
1572028883	2	2001
2071088701	0	2008
1988481182	20	2010
2149833151	10	2009
2036534139	9	1971
1978425435	10	2008
2052569627	16	2005
19087028	0	2008
2010370431	0	2008
2082708733	11	1970
2077492444	1	2012
2234741476	0	2001
2036395705	0	2012
2143446751	0	2012
2142806258	13	2011
2246822968	0	2014
1988508329	14	1973
2067805033	2	2001
1812746651	101	1996
2052718725	1	2014
132769414	1	2002
1976480063	0	2015
2207053004	0	1996
2003747306	114	2015
2069804795	0	1987
2021375752	5	2011
2006806938	0	1974
157865471	2	1999
1507902342	0	2008
1493776869	1	2007
2126201146	91	1988
2099737915	0	2004
2131960337	18	2003
2114261575	22	2008
2070316181	5	1978
2000598699	22	1978
2035248051	9	1988
1647092743	0	2005
1744235350	0	2015
1618977590	0	2005
1983066309	30	2002
1571885126	1	1970
2243221104	0	2009
1166336936	0	2014
1535411783	0	1991
168800573	0	2007
1863505298	0	2012
1997124871	42	2005
1782464577	84	1996
1550882311	20	1992
140650320	0	2013
182710542	0	1987
1505584533	0	2012
1541027120	7	2003
1916798248	0	2014
1994181590	0	1991
212968178	2	1973
2116960211	0	2001
2019084172	16	2011
2022291449	2	1990
2169357636	0	2007
2227453985	0	2010
2041175114	4	1987
1981080045	25	2012
153712939	0	2004
1964691499	8	2007
2189040260	1	2012
2034349245	0	2004
1839455002	2	2008
1982850419	0	1986
2024844405	3	2004
1983125177	0	1996
1974425746	3	1963
1994273196	100	2001
2060803502	0	1989
2129068176	7	2004
1558593673	16	2005
2034444313	0	2008
2051482648	1	1981
184777990	19	2010
1995206170	23	2010
191400973	0	1980
1607789487	0	2002
2170929465	22	2010
2069433855	14	1983
1562830261	13	1997
2202855866	141	1984
2022490437	2	2014
1549379214	0	1998
1567041243	0	2014
1608417523	27	1981
1676911082	0	2009
2158694671	0	2008
1990081312	4	1987
2130473944	0	2007
2182251887	0	2011
2005632408	2	1993
1994839137	14	2010
2087077196	39	1977
2013670651	92	2003
1680930663	23	1990
2202951533	8	2005
1560021480	1	2015
1890120590	0	2015
1577084676	10	2015
2023456631	6	2003
131146056	4	1993
2009266861	1	2014
147408155	0	1971
2034143062	0	2005
2046658965	3	2010
1999789409	0	1994
2051035013	133	1995
2060378120	0	1972
1597922605	3	2015
2094480274	11	2000
2189941499	3	2015
2167604845	11	2006
2098481766	2	1977
2045516639	1	1952
1591525687	0	2005
2008937704	12	2006
2004903857	8	1983
1760192382	12	1977
1438101378	0	2014
2170840314	53	2012
1989526860	6	2000
2241909142	0	1958
1979885307	27	1990
1980837844	1	2014
2022180273	1	1981
2043330506	34	1996
1970852607	3	2010
2043575390	5	2010
2070707205	3	2008
1989381437	0	2008
2067196003	0	2010
2132663721	9	2012
2015782367	4	2005
1542140011	82	1994
2007507372	116	2009
1972947026	0	1878
2129739027	0	1985
2242249751	0	2010
1034845875	0	2004
1509360655	0	2011
2008496838	1	2005
2168103388	0	2006
1500280696	2	1985
2047335303	4	2011
2102672770	4	2000
192513673	3	2012
149204739	0	1994
2077041566	24	2011
2164636380	29	2014
2244450480	0	2012
2107273472	0	2014
1529083521	0	1996
2015939403	4	1997
1996530624	115	2004
2127580033	1	2010
153078488	1	1980
1520805520	0	2010
107459619	0	2013
2154653553	0	2010
1528458189	0	2012
2188115450	0	2014
1537455656	0	2011
2028269185	2	1961
1967949455	22	2011
2047131053	3	2008
2017267282	11	1973
2003359265	0	1996
1533793306	9	1976
1508116863	0	2005
2077983623	0	2012
2001349202	29	2004
2142501115	0	1981
2033517764	0	2011
1983851412	6	1980
1698534373	51	2017
159179387	16	1975
151109093	0	2011
2041984470	51	1999
2074644278	5	2011
2184930747	0	2013
1241773351	0	2008
1587045701	0	2010
2083191329	11	2006
2036568356	0	1994
1578664418	10	2006
1503072057	0	2011
2077994700	20	1987
2185210583	9	2015
1997361422	30	1974
2175674537	16	2004
2030582712	39	1999
2026933590	2	1972
1992092554	8	1999
1525224564	0	1997
2158834927	5	1970
1027046205	0	2011
2001970111	43	2003
1987448898	212	1970
100476670	0	1986
2009244362	0	1995
2102371794	17	2015
2182679860	0	2007
137253226	0	2003
2006494426	17	1978
1777515222	0	2012
156999138	0	1988
2109989550	1	2009
2030982530	102	1998
2219073544	0	2011
2077559415	37	2008
1042075601	0	2010
2237577354	9	2005
1807564164	16	2014
2093114443	22	1997
2066689097	2	1996
2118998148	16	1990
1984593945	0	1994
1577948257	8	2000
1998621780	21	2005
2114113772	0	1984
1992609028	0	1998
2028562294	12	2012
1506243360	0	2014
2111079711	32	1999
2244788001	0	2006
1554965967	0	2009
1178589016	0	2000
1587631928	2	2002
1932227786	0	1912
1146749217	0	2010
2097604217	17	2002
2116677773	56	2013
1634641114	0	1990
1717926340	2	2008
2066089720	8	1969
2138866369	36	1992
2232334888	0	1881
1972665170	4	2003
2040506631	540	2003
157265971	0	2006
2165752613	0	2010
2071013719	33	2005
2021611402	2399	1984
1976283548	0	2013
2082472138	19	1988
2087425529	40	1990
2038716988	17	2015
1561419998	0	2012
1525934229	0	2015
2079235149	4	1981
2128859806	0	2011
1546393801	26	2010
1997744050	20	2010
2020292764	5	1970
1993561571	12	1970
2025051370	10	1998
2011818090	15	1996
2200567159	0	2015
2104252992	0	2001
2078744676	0	2000
2163209215	0	1997
2110419410	0	2011
2243951827	2	2005
2076938664	16	2009
2036201711	6	1998
1560870814	0	2008
1854074297	1	2013
2005474669	5	2010
1669474463	0	1988
2092912695	0	1997
2132893609	6	2014
2020245562	39	1999
1999470531	16	1980
172590984	0	2003
2101365638	1	2015
1524156048	1	2007
2060363450	4	2006
1985013754	21	1931
1617586033	4	2009
2074566053	3	1975
2219413740	0	2008
2136960119	0	2010
1608793548	0	2002
1528440482	3	1993
2001328977	10	2013
1520301195	0	2004
2221746937	7	1991
1966166337	0	2008
2167277598	6	2008
152215952	2	2011
2071686192	0	1984
1519958852	0	2004
2029172225	14	1973
1819029957	28	2001
2020550877	3	1964
2135390055	18	2015
2000006998	0	2000
2244402356	7	2000
2047864954	0	1979
2015750062	132	1997
2245855762	0	2015
1998878373	5	1996
2141191802	0	2004
1696097136	0	2016
1861063118	3	2001
2245937745	0	1999
1983640165	0	2000
2169354228	4	2015
2098119425	0	2010
112933198	1	1989
1015188063	0	2011
1159777685	1	2002
2165295038	3	2013
2147365622	37	2007
2101420545	0	2013
2157864287	2	1989
143342123	1	1980
156501740	0	2008
211582704	50	1975
2186320950	0	2005
1968876675	5	1971
2164893451	0	2002
1602197637	0	2010
2147834636	3	2005
1906932216	0	1954
1588625330	0	1997
113123338	0	2014
1963920779	0	2009
2036173985	62	2003
1504677847	0	2013
1481586284	7	2005
1510077505	1	1896
100793022	2	2002
2107298398	0	1991
1966403221	14	2006
2181882311	0	2012
1579218286	3	2006
2068503265	2	2012
2199914034	1	2015
2178758827	0	2010
2097152020	0	2003
2234612288	1	1998
2157371394	0	2009
1836128891	11	2011
2011615557	0	2000
1575686926	0	2008
1975103813	5	1996
1872396451	0	2011
2023833789	14	1995
2064192406	40	2009
2166892458	1	2006
2071171224	0	2009
1568070702	2	2008
2048741760	12	1995
1556919030	36	1991
2067930812	16	1987
2011686604	2	1990
2202695920	0	2015
124688581	0	2011
2078197456	61	2003
2062724651	10	2015
2075102081	0	2015
1977174908	0	2013
1988430506	1	1916
1545056575	27	1999
2074175069	0	1959
1991152643	0	2002
1029337372	0	1999
156217187	1	2001
2187760005	3	2007
2054433035	0	2010
1940817147	0	2010
1999753901	10	1992
2002120807	0	2007
1996497309	3	2001
2197759038	2	2014
1967140507	0	1992
109541281	1	1996
2014371162	139	1997
1520312866	0	2005
2080177633	0	2014
1572568682	0	1988
2080322075	46	1999
2061355212	0	1968
1002210356	0	1992
2206756877	0	1945
2103547948	17	2000
2060046925	2	2014
2159401118	156	2002
1491178016	28	2002
1934000923	0	2014
1997180435	5	1976
1547438725	0	2007
1967402923	4	1966
2110083809	0	2015
1965287747	17	2007
112636758	1	2013
2088636470	0	2004
1975100149	1	2013
1995210546	0	1982
1966743693	0	2009
2032505493	2	2012
1521608430	0	1975
2142643642	10	2002
1534676814	0	2008
2075671679	24	2001
1493773982	0	1994
2019864485	1	2001
2188746044	0	2014
1136281118	0	2013
1980438652	16	1991
1593800292	0	2014
2029980856	9	1985
2012694802	102	1977
2046844087	12	1961
1999080748	7	2011
2054631385	3	2004
1592679517	0	2010
1503103739	0	2013
2023002269	16	1996
2091975762	0	1979
139828932	5	1973
2016806041	2	1958
2145731611	24	2010
1488742978	16	2012
2222710918	2	2002
1621083891	0	2005
2039164192	0	1966
2181376018	0	1988
2246282408	0	2014
2087567825	10	2007
2150893552	13	2002
2064359035	6	1973
2105813073	0	1943
1973435496	2	1997
2045629111	0	2009
2043153639	7	2013
1511151087	0	2012
2225953458	3	1953
1162231532	0	2013
2187675148	24	2011
193093514	1	1999
2016180878	2	1976
214555455	1	2005
1446632883	0	2015
1988418756	29	1979
2015903492	99	1973
1570604878	23	2002
1040416149	0	1996
2172030716	9	2011
1915755583	73	1980
1979245055	0	2010
2077677112	1	2002
1531444334	0	2001
2033568088	34	1980
1915925164	0	2015
2094663220	0	2014
1593044726	0	2015
2086094953	0	2009
1590226209	0	2010
2057587276	0	1975
2140258905	7	2008
2042607599	0	2013
1982984484	97	1992
100512808	0	1992
2001616567	4	1992
2185627205	1	2003
2111366309	135	2000
2168555861	0	2005
1598711637	155	1998
1672237404	3	2015
2160871558	15	2013
2049736562	32	2001
1828978888	2	2014
189965470	0	2008
1038504454	0	2009
2107588147	0	2013
1576883735	0	1999
11032221	0	2015
2005257880	4	1998
2111463152	6	2013
2054162258	26	1998
182967351	0	2009
1037174273	0	2003
2066732752	25	2012
2082902055	33	2003
1128245626	0	2001
1964016201	17	2012
103647609	0	1965
2062863979	1	1994
1653402138	0	1984
2092261166	2	2003
1971093833	23	1999
2083014984	18	1985
2105685135	1	1984
2072447629	22	1984
144824176	0	1974
2006483928	5	2015
1701487945	0	2009
1607790315	9	2001
1930454449	1	2015
2187455396	0	2011
1994249778	6	2013
2042466570	54	2012
2121488740	1	2008
2010552039	3	1948
2059704385	0	2006
2145229982	0	2011
2051149743	12	1987
2069903772	0	1953
1988511325	16	1973
142400891	0	2009
2199795399	0	1997
2123984517	4	1987
2118417048	0	1885
1995700673	11	2010
1890274295	3	1993
1137805517	0	2014
2078015025	37	2011
2070635935	5	2008
2017058336	0	1976
1992028361	46	2002
2085141933	0	2002
1913710393	10	1975
2059288635	61	1970
2081138449	17	1963
1550565499	5	2013
1988901292	1	2011
1854055676	0	2018
2115131748	9	2004
108099002	12	1970
216285376	0	2011
1980492502	12	2011
2143561874	11	2011
2012873585	10	1976
2052423000	13	2000
2102012256	0	1977
1457028441	0	2015
2085553033	13	2012
2071056261	0	2013
1767889282	0	1986
1581158257	0	2005
2168081155	42	2003
2080784780	2	1968
2049412246	0	2009
2091057149	0	2004
2077418465	0	1903
2151003962	0	1992
2049428040	7	2000
2027119635	0	2000
150599869	0	2010
2038188058	0	2001
1979806576	2	2006
1235105688	0	1997
2072949538	13	1985
2186783879	1	2014
2033611995	1	1999
1820565271	0	2007
1012650398	0	2012
2182666954	0	2010
1992131732	1	1848
2135729810	2	2009
10387771	0	1993
1582256682	1	2012
1577995602	0	1997
1562195684	0	2015
2092835880	9	2013
1576011874	0	2007
2065435165	14	2006
2078472513	5	2011
1492177184	0	1978
1965803386	53	1997
2070836198	16	2014
1421247184	371	2008
2150759450	25	1990
1024678680	0	2012
1627427006	3	1979
1652751260	0	2011
2114128859	4	1999
1988832876	21	1991
1967102152	23	2000
2056992150	6	1999
2148893663	41	2009
2148701969	2	1986
174232038	6	2005
2241560356	0	1988
2062579953	0	1925
1998949289	26	1972
1661178003	0	1987
2159373987	1	2012
2104457705	107	2000
2134602648	95	2009
2030435515	2	1976
1603348959	3	2008
2044867342	1	1967
1946261336	0	2013
2020325997	0	1995
2110305852	6	2005
1980341576	33	2009
2121701830	0	2010
2073635832	0	2004
2214516881	19	2007
2001952875	65	2006
1850210479	35	2007
2205259514	0	2004
1037147492	0	2004
2105147698	158	1983
2072204088	2	2011
1865019879	0	2011
2224484957	0	2016
2244846448	0	2011
2065255354	1	1995
2050490068	31	2012
2244040784	0	2002
2016782947	7	1964
198717548	0	2009
1024927026	0	1991
2189392645	0	2004
2082416746	20	2014
2179399840	0	1998
1531045997	0	2010
1991892586	2	1984
1896294296	4	2007
1964375422	111	1958
2022765364	3	2010
2159972276	3	1983
2096518021	0	2005
2051373097	1	1982
1980483554	32	2011
1522175437	5	2011
2241363886	0	2008
2003427921	4	2014
2246167788	1	2004
2003487650	0	2001
1926984820	1	2015
1975278134	0	2012
1138663951	0	2006
1533664171	0	2014
207856096	2	1986
1965278267	5	2008
2183943617	0	2005
104517317	0	1993
2094299840	2	1968
2134067752	4	2012
2231476923	0	2014
2070541934	1	2007
211994347	0	2008
2043075336	5	1988
177281808	0	2009
1981255235	14	2005
2017866781	18	2003
2085521005	12	2012
1993321471	43	2007
118607397	5	2011
2032093863	32	2013
1976355269	0	2015
2087610527	10	2009
2220484321	0	2015
2170329560	0	2008
2182166671	0	2015
2197792047	0	2005
2058885534	180	2004
1994010573	6	2012
2162878809	0	1969
2017174465	31	2004
1913511544	2	2010
2071024143	16	2010
103068546	1	2014
1024225455	0	2009
2052129444	44	2007
1495733062	0	2011
2157250208	8	1968
2113548932	0	1938
1148289033	0	1961
2153272952	37	2009
2093022861	3	2008
2223371420	0	2008
1565064722	2	2000
2211769758	6	2006
2237791343	0	2004
1988611673	22	1981
2240621799	6	1952
1598643111	0	2011
2143482586	11	2004
2096744393	0	2008
1895386451	0	2012
2077375881	24	2014
1777840021	0	1997
1453203447	0	2014
2046756500	0	1976
2195958526	6	2016
1547072348	0	2006
2007708082	0	2009
1026410135	0	2013
2099651371	68	2003
2079286094	0	1988
1507450930	0	1971
2087586668	1	1990
172472287	0	2009
2017365063	18	2009
194123280	0	2009
1900009415	34	1995
1553445443	0	1998
1531771925	2	2008
1506117656	0	2012
2003813007	22	2007
136586147	2	1995
1487210323	21	2011
157482474	0	2014
2085261499	4	2006
2045317407	0	2010
2173793654	0	2014
2132615154	12	1983
13833600	10	2000
2010877932	16	1988
1564342880	0	2015
1515437488	0	1988
1990526955	0	1955
1977961826	0	1970
1876336009	1	2015
2036070500	27	2010
2072463257	84	1986
2151694688	1	2013
2098238338	92	2003
2013304300	11	2009
2147017023	8	1996
2047072787	1	1963
2126214885	21	1967
2153506886	1	2014
2087322173	2	2014
1596818355	0	1991
2244988786	0	2009
1977557650	9	1994
1969540251	6	1986
190157408	5	2008
2053362949	3	1987
2059502394	47	2010
2033957214	17	2005
2203727608	0	2012
1577274203	0	2012
2028112211	4	2011
2017811851	22	2011
2071956926	11	2010
1515343889	1	2009
1512186454	1	2007
1494737788	0	2014
209058542	0	2010
2000979879	6	2014
2090688264	36	1996
1967007381	0	2009
2133316116	42	2001
2040229283	6	2002
1978409886	3	1998
1540971111	0	2010
1197860345	0	2009
2104654481	0	1984
176898879	0	1997
1571966482	0	2010
1990655560	0	1921
218056282	0	2013
2025023202	39	2014
2118281122	0	2014
1605564114	13	1966
1930381899	0	1986
1542658781	0	2011
2059852698	7	1959
101214533	0	2013
2010624606	5	1986
211715829	0	2006
1964312344	0	1955
2176200762	0	2008
2234104601	0	2015
1165703871	0	1993
2048242436	2	2013
2004568458	51	1985
1995921677	11	2011
1741623085	3	2006
2096682064	0	2010
107230299	2	1995
2010854780	7	1996
2038295352	29	2003
214720784	0	2010
2150898803	6	2010
2130203417	0	2005
1590502135	0	2013
2060552710	5	1995
2084886493	39	2000
2123824448	35	2010
2109835823	1	1998
2013491915	0	2006
2086595133	2	1985
2092822274	0	2005
1998137565	1	2013
2010490362	1	1986
2083461853	19	1992
1546055425	0	2010
2136141087	0	2005
2001489784	10	2010
1998015454	0	1996
2090238950	0	1973
1486304830	1	2013
2061058377	4	1990
2005068512	0	2015
1968245546	11	2013
2022181671	9	2008
2232593636	0	2004
1674112026	0	2005
1635901742	11	2011
2115748504	14	1983
1985672866	2	1948
2008438669	1	2002
2166393341	35	1966
2019223074	1	2011
2091394358	59	1968
1646181819	0	2000
1964963821	0	2005
2220704922	27	2005
1604827233	10	2009
1526333658	0	1993
1986706382	25	1997
2206899064	0	1969
1980958803	34	1981
2068163750	2	1991
2054519984	28	1987
1499334348	0	2010
206919669	0	2006
1517813748	2	2004
2212525333	0	1997
2075217676	0	2009
1838668552	0	2011
2247422112	3	2016
2003003393	147	1975
2070312475	2	2014
2243306394	15	1962
2231461646	0	2015
222935714	0	2005
1247090054	0	1980
2186601593	0	2014
2215627869	5	2000
2056568876	10	1998
2236224969	2	2015
2083871319	90	1958
2030012461	183	1990
1447693177	0	2015
2226435940	0	2006
2086138184	2	1992
114127937	0	2001
2031627290	83	2004
2046998821	20	2000
2007004215	125	1997
1985715685	0	2009
2156178947	1	2015
1601398177	0	2005
1903629868	65	1997
2018869019	14	2014
2221332416	0	1996
15278213	7	1999
1557193076	9	1988
1544484973	71	1998
2091980491	123	1998
2214898547	0	1999
1044929266	0	1975
2233489067	0	2015
2002658212	20	2009
2072246739	4	1951
1987800436	28	2004
2138432651	0	2008
2080455567	2	1980
1807018104	0	1992
1595392756	32	1974
1968858876	0	2006
1967845354	4	2013
2036406231	0	1997
2073529799	18	2003
2136244515	3	2007
1946641152	0	2015
111849438	0	2010
1717645475	0	2013
2074959417	4	2015
1622606937	0	1998
2047728053	3	1939
1858683075	25	2005
1656499096	6	1988
2237516653	0	2015
1039760068	0	2002
2073052423	8	1955
2060298870	40	1990
2028954522	0	1991
2054582270	22	2009
1973295391	11	2012
2148312438	29	1981
1988678990	19	1992
1966714618	22	1998
2078634573	31	2012
2121274614	15	2014
1997879548	3	1999
2065685775	0	2014
2052635193	10	2004
1971722952	7	1961
2188059727	0	2011
2031686533	108	2001
1560207311	0	2015
2073304815	4	1961
132354004	13	2009
2244198393	0	2012
1982682277	71	1984
1792505296	21	1996
2081929795	74	1987
2163380152	12	1983
2040427585	71	1989
2098142222	40	1993
2099803931	2	1988
1989733914	0	1985
1940016295	0	2010
2049908699	3	1974
1530897296	4	1976
2046686763	15	2012
2075222884	20	2010
2144188062	2	2009
2114903171	0	2012
1024066619	0	2001
2066303381	1	1966
1971750969	13	1981
1974133615	17	2014
2000884239	0	1993
2178533590	0	2011
2125056919	0	2012
1036321915	0	2010
1995504015	5	2000
2138757688	31	1995
2115115725	155	1999
15908186	0	2014
1994192010	1	1967
107988845	0	2008
2150591237	365	1989
1545790018	0	1900
1981543197	28	2012
118918547	0	1996
2032059607	28	1975
2183930900	0	2002
1992875224	21	2010
2012749980	0	1980
1569484682	34	1985
141937187	0	2007
2005359366	66	1981
2119507373	13	2000
104716378	0	2002
114304452	0	2009
2217754206	48	2000
2018593589	1	1991
2025513439	10	2006
2043471215	3	1968
1563689486	0	2008
2155382531	15	2002
2051525441	0	1934
1425935459	0	1941
1677958633	0	1886
2140176474	5	2004
1597751310	0	1979
1971447293	8	1982
2047032834	20	1976
2224866934	0	2002
2152645964	7	2014
2033155775	25	2010
2131207923	0	2014
1623129155	14	2010
211401998	0	2009
2139936340	0	2009
125336977	0	1995
2131496351	0	2012
1562994817	5	2012
2228056285	0	2005
2029028822	6	2001
1970851669	2	1993
2187756272	0	1995
1968768624	9	1996
1502195166	0	2014
2045952373	42	2000
2109802759	15	2014
2203850825	0	2015
1974743586	25	2012
2026902403	16	1963
1488080546	0	2011
2031155226	1	1983
177994012	0	1980
2088275599	0	2003
1976264090	1	1991
207769352	0	2005
1976451009	1	1996
2152234991	3	2014
2105829900	22	2010
2014184032	0	2014
1986596238	36	2013
2050959022	0	2006
2022909412	19	1979
1996617303	1	2004
1780786613	0	2013
193612187	0	2007
155315732	3	2013
1653882743	0	1983
2033633445	38	1989
1677236913	0	2006
2240409610	0	2007
1235669242	1	2012
1805393618	0	2011
2039996241	238	1968
2137636293	7	2012
1524621457	1	2015
2138140374	0	1896
2081493462	19	2002
2088064758	34	1967
1558346283	3	2007
2099155583	4	2008
1582802091	0	2006
181633244	0	1993
1976386143	1	2003
169870661	1	2009
1930733004	7	2011
2029738886	21	2014
2038337341	0	1979
2162144629	6	1994
1555003513	0	1974
2160993714	247	2002
2129797514	1	2007
184760298	0	2003
2076183420	2	1967
1971984017	0	1993
1504046854	5	1983
181658300	0	1996
1971799189	0	1992
182158418	2	2011
2056963942	0	1983
1987383449	10	2010
2109931269	1	2008
2007576404	16	1996
1611047154	0	2004
179028204	0	2003
2050056669	2	1977
126593350	0	1975
2100432266	13	2001
2038245317	1	1999
2073050399	1	2000
2074985581	2	2008
2120160738	141	2002
2047770312	14	2015
2003065295	1	2000
2093395689	66	2010
2124119460	38	2004
2129471691	0	1968
1960050836	2	2015
2075397973	2	2004
158113004	2	2008
2033262119	9	1968
1212044823	2	1989
1576218654	0	2010
1590097562	0	2002
1536170778	11	2005
2011012101	19	2014
2027823441	19	2014
2073284179	35	2005
2065137474	30	2012
2054113674	10	1990
2149498559	0	2014
177221858	0	1952
1533796410	0	2014
2135095471	12	1990
2088250438	13	1991
2021227512	1	1990
1152749962	0	2007
190175013	0	2007
2046844330	1	2005
2234388353	0	2015
2032782915	10	2007
2002689931	20	2013
2087115875	9	1959
1963633271	2	1984
2030463836	1	1874
2038222994	20	2008
2166088961	10	2006
2123597213	1	2010
2006172987	0	2010
1977559679	0	2013
165127742	0	1976
2143970069	0	2014
2073972825	5	1970
2097736650	119	1983
2024418526	59	2006
2041546091	1	2011
1673314502	0	1980
1510028422	0	2000
1981756238	0	1999
2033683127	6	1957
2114625860	31	2006
1970163050	0	2012
2210133889	1	2014
118566243	0	1995
2157821828	46	2000
2247831211	3	2001
2121154958	0	1968
1976579130	1	1937
2163617426	10	2009
2063410819	0	2014
2034505527	0	2002
120082623	4	1984
1537374381	1	1975
2051256235	0	2013
1521471609	0	2008
1971104016	11	2012
1993958863	1	1986
2153811688	64	2000
